filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
071_HC.png,31.876491112095444,21.50336174728232,19.876724052852452,15.874966604224259,3.096740093984842
072_HC.png,40.416116667421846,31.588036664728474,27.288303135552837,25.321550761756253,2.665905810477701
073_HC.png,39.45675546166661,36.158740109701675,18.691196388398975,14.072044912205737,2.8992256864746793
074_HC.png,41.98163988830613,32.64084731358327,31.455393583820104,23.7623219901955,0.08579413399106617
075_HC.png,51.574383238216974,37.36569733314647,31.11865134659831,26.520060025636838,3.049068445207988
076_HC.png,54.810793068075384,39.35606595829852,32.68008708541785,26.27051738810783,2.985034467851741
077_HC.png,49.004233972668004,27.773011813118064,21.291014020501688,14.767132341930187,2.4506658022261343
078_HC.png,24.437582817364547,13.693333580257564,14.241969022095175,10.20933165075321,3.0784893178764747
079_HC.png,104.32382994100469,69.7099915172631,27.621506174184397,22.63648569978744,2.348408405850362
080_HC.png,45.73356140628588,20.499254547290267,17.848394606438305,15.373651309639625,0.2633449533377769
081_HC.png,62.11105936353726,42.96997775186571,31.88887762725582,28.107751814948045,0.11373948225759464
082_HC.png,40.60554041075336,26.589423137876327,27.089515001015517,25.13158613269334,3.0214510652297024
083_HC.png,46.48023036342517,28.743893241382274,33.311101381881564,26.8171627054039,0.012382900120541433
084_HC.png,36.52506275294749,33.12330522078245,29.996980028573617,23.101086917731646,3.020774222838659
085_HC.png,57.137945422251775,35.81881781455986,32.06861704989061,25.376324204111285,3.0892114707412426
086_HC.png,42.83622288793293,36.958938602161226,27.527409951645765,21.779971630920986,2.949450108314429
087_HC.png,70.64219829092605,51.56378955895273,50.61617960057748,37.656395916760125,2.928517262672243
088_HC.png,137.83144541311094,95.88056278086623,56.11158610237851,43.01948541539506,0.04600424361835578
089_HC.png,60.63227439322624,35.93108342336611,35.4275054162898,27.751948113728893,3.082292045596999
090_HC.png,39.465802933444095,27.577062093886532,28.729926591764045,22.15276181487681,0.04446134124081838
091_HC.png,42.56568331670127,27.6346498216929,30.970541109511352,25.427485673568537,3.1108354066863044
092_HC.png,105.10816293795612,77.95475302807964,31.9733909420229,28.483681053805135,0.764045204093302
093_HC.png,40.56812195481206,29.436294107136277,31.53526558053671,24.414410988360824,3.1216268017394144
094_HC.png,46.70228377976643,34.510483638027495,31.558117057797897,23.424687762781936,3.1263603042609214
095_HC.png,53.4049605569145,34.35680328761969,28.251415014444785,25.817544131816916,0.4026138972790346
096_HC.png,64.26164667577919,45.77769715706625,46.39453757639475,38.11781719679708,3.0492693807122344
097_HC.png,64.11286390556798,26.969201653088177,16.06570274112135,14.571524768732589,1.4227131185938036
098_HC.png,51.609676628856455,37.86584532729663,32.245838438762725,27.986145100008724,3.0421812443129337
099_HC.png,100.86990868036538,81.25977582634806,41.775001534411835,29.213634997775895,2.862628926248974
100_HC.png,44.568494143813595,27.772769187535577,29.044259874138863,23.800153051992677,3.0350836536917636
101_HC.png,44.46449459870388,39.9443042509903,29.639557372181397,22.614792227059347,2.999198623267382
102_HC.png,47.01804467667357,34.17775363350848,28.933344234247475,24.621881505692272,2.9208963608968723
103_HC.png,32.42362663627635,36.868105967542924,19.85553483192514,9.845773146139011,3.1086552098599114
104_HC.png,49.74494557780615,40.673013556116395,30.57916930831544,24.66411056269826,3.1005537406658354
105_HC.png,110.62713144395087,76.80083991854796,51.03047806709711,43.50539394143604,0.051590889795069504
106_HC.png,58.86316550794661,48.37755035653659,33.15713139287102,26.903937306082813,0.11041346037219468
107_HC.png,45.16556245284552,31.834622840797252,26.627677619534758,24.894199548872287,2.779166256634218
108_HC.png,40.0926929328775,27.53142253270839,28.094756618231067,24.20519667932346,2.9858833504492037
109_HC.png,33.44509468031644,28.855435087199954,30.267932899148715,25.57376211283958,3.0182520761282996
110_HC.png,101.40198235038862,56.105342852047116,30.953145434555136,21.72349179726687,0.0989932929857169
111_HC.png,34.40950703612756,24.100611278599423,20.650113638738794,16.41402823642832,3.1099511040463437
112_HC.png,42.7225773185171,29.915223021735237,30.658675685941024,25.272943261740167,3.0658864406498925
113_HC.png,46.32021004534094,33.917181363826714,12.268462779630399,8.73736187944649,0.8935669784448697
114_HC.png,46.640426228392116,36.57399505419004,32.009234029447946,27.9132634745209,0.0923051633821464
115_HC.png,68.7525244974272,46.23414751411645,29.648596277669988,24.019031911528067,2.8398937863390765
116_HC.png,69.80234607501005,38.82831873863026,30.69117605287109,23.31742313864666,3.133483328070502
117_HC.png,25.71653896980301,14.65445888914659,13.80390473882041,10.73808803632355,3.058299627336475
118_HC.png,20.375540999170525,17.214993660316896,13.633702147993423,9.927894531163899,0.17453678678301357
119_HC.png,23.23668745768248,20.05851389110997,13.427466840188021,12.443620392007322,0.8599277917677518
120_HC.png,38.09396520812833,25.47175970500717,27.635016085363077,22.160630441930582,3.1307400058316115
121_HC.png,69.93895798377045,51.60982967540613,29.947012357094707,27.53446088316061,0.13447964819491373
122_HC.png,68.08909575991163,29.115232751293743,29.037675121621284,22.25402189770306,2.4474726720791296
123_HC.png,20.70233765672285,15.933101856725463,12.185778600093636,9.122414781881085,2.972537850752653
124_HC.png,52.19953680321595,31.66841539176852,32.68113520941761,23.55209955453901,3.097462210114417
125_HC.png,35.843071458266316,29.529470262788706,17.97470504895573,16.008552627616613,3.108853615361122
126_HC.png,32.88359296183717,33.303729757943366,19.11595139919196,10.99653919924945,0.5962980133513909
127_HC.png,26.141881244671826,14.238460067553994,13.151466104366277,11.424255440622202,0.64728636294983
128_HC.png,47.55320901003541,31.84523088671556,33.23347675734348,25.267150003589872,2.9776099742067634
129_HC.png,50.11526135436211,34.72298029476591,31.854019434383403,26.12086449092629,0.06670592687792323
130_HC.png,43.7355273052773,26.640192787002,31.247119872925282,24.527235638538535,3.0575171906082095
131_HC.png,50.635003642480456,31.802983115286395,19.36047256110811,11.201835427801647,0.2794299136896375
132_HC.png,38.34963344046099,26.674728876542567,22.915178176117372,19.265823180463304,3.027596975235333
133_HC.png,58.01795639455604,42.27348718179098,31.803215339618816,28.459005447078763,3.0626372509619415
134_HC.png,78.14235863854377,60.64295890709423,37.21915463346505,29.10624600070412,3.088275236460025
135_HC.png,53.51249327767272,39.221854629610796,41.11560503634913,34.78689175325113,3.109313010649161
136_HC.png,43.85092947393899,34.18833509917762,29.96790053509755,23.95534406808806,0.030976158745093147
137_HC.png,43.07634903619813,28.595277915903868,31.204334634367058,23.48857240720325,3.135015045171461
138_HC.png,53.46980023442711,45.57693236788102,34.529580916340166,25.655658297556297,3.1314465424688094
139_HC.png,50.858674693068,33.78036845120817,30.872776646206397,25.8993152343422,0.3385491604121975
140_HC.png,48.003723607023666,33.21917047614461,28.60010338536606,23.606571378687256,3.095174421579985
141_HC.png,42.006779483956706,30.27074255929075,32.26200671191309,24.20921382903697,3.125838058371157
142_HC.png,47.71324007189038,38.97950709636261,31.81811645696252,25.341997149395038,2.9844556297888123
143_HC.png,41.16089714579389,31.504625489531094,27.98898762959951,23.102802465097984,2.6907330631609376
144_HC.png,27.703154142186154,17.15513483398664,12.706137789148643,11.443588041743245,1.4149779672076686
145_HC.png,46.27319675382269,29.205345787091133,25.67935042699498,23.28953601773576,2.7837544837182606
146_HC.png,48.529006602944015,34.57029349314779,32.66563916704281,24.623702973754607,3.0209896725708463
147_HC.png,26.372877136997584,25.321254825698986,13.444125270226913,10.260787021700628,0.7141234505114397
148_HC.png,32.36152555250556,32.06918790911625,12.846068262517976,12.725071354160113,0.8009675357622695
149_HC.png,51.72701267782991,35.00422774973871,30.1929343640728,25.28276790104196,0.020710471691164706
150_HC.png,53.12315322199648,39.684490215871215,34.51291271642942,27.654858912834285,0.025683525552724174
151_HC.png,111.6897414229297,69.17731832113583,52.032265744993225,44.78062752053863,0.30955559194061383
152_HC.png,98.86133740830401,69.34724642364735,51.51747449049729,46.09479938313938,0.07082650287454834
153_HC.png,21.121656944764126,19.021632374263387,10.49521180895875,9.489039842525568,2.7880336509578
154_HC.png,51.420716363446154,36.75548742410866,30.527927825158017,24.91474487526805,0.08404590189348365
155_HC.png,53.367720294184124,26.39465772819282,30.359925238458434,21.140789543753584,3.111556324393389
156_HC.png,103.95073603466629,71.09613872011415,36.06033966707643,31.782534178388534,0.5297135266191753
157_HC.png,32.37190978485471,25.299047820225493,11.561008299769407,9.640933149859821,1.4036235799001155
158_HC.png,45.62387303878108,31.437351139099142,28.835703868378975,24.47256284993982,3.123895282355944
159_HC.png,48.82381771317635,34.434177672546966,26.51614517734422,24.709253158239846,2.947733168359655
160_HC.png,34.26177224161226,37.30123235726855,13.590762319882653,13.000147804871986,0.8213391202047217
161_HC.png,64.69935553971108,36.29062574579208,30.743511916977777,25.48226142114696,3.033160718226672
162_HC.png,102.64344911746076,51.66051449797979,46.55473945946652,41.63430750788662,2.966951604050103
163_HC.png,26.993375036196955,20.930972044524026,12.25560558253066,7.390904656846113,0.7610470173380908
164_HC.png,45.57443618410874,31.292665242542665,33.319634531774106,27.216419166037962,0.014855512034625503
165_HC.png,51.059881308542245,29.82415221571103,30.64856675306084,24.026340450689332,0.06088412357695551
166_HC.png,42.86162996657161,30.564130811495588,31.821992488281353,23.348868822299337,0.07671421941249551
167_HC.png,39.595083916143004,28.86957100359947,30.87250701145496,24.325557494520126,3.1358648598753054
168_HC.png,39.78484100455095,30.88342979069557,29.041817312125303,23.71808694906074,0.02205656646414526
169_HC.png,48.62430657230418,36.21400364017489,28.45214424546426,24.275817510930807,3.069911675479493
170_HC.png,25.763367519135652,16.363772872544505,12.815143547236165,11.17550137567534,2.5743879440928095
171_HC.png,46.210955011445705,43.18245125359006,31.09502716902968,26.279698856776605,0.0009861685516563419
172_HC.png,27.912993979169407,21.662256500659883,19.680216052423155,10.380416505221177,0.8716880448254327
173_HC.png,88.56058890310148,55.1898886176184,43.232886515061146,37.37273632760585,2.6248745541418774
174_HC.png,93.49990315094152,56.642939281621366,55.42074896249264,40.815189997278004,3.0670901894626086
175_HC.png,23.069585121675654,17.89046406038384,13.310605643540061,11.655318627675658,2.863261160691759
176_HC.png,60.13486578331721,40.81087522463972,29.280144081892555,24.98689743292369,0.05347307889548301
177_HC.png,25.912636725373392,14.303977433600897,13.274692691844153,9.64674083334244,2.6167793433763635
178_HC.png,43.915544029539234,29.384178529306055,30.94292753266112,25.46343995127481,3.017076157348975
179_HC.png,32.52200319775631,18.251048092604847,12.595499127221688,10.832512195205913,2.951919258119096
180_HC.png,50.70087199672555,35.058890809362396,32.189578408213166,24.827703881255236,3.0846836974139444
181_HC.png,51.63843802067451,35.27296120295382,28.594739685609134,23.630288313360378,3.0695650650636193
182_HC.png,43.0319569070213,25.982080171170225,13.331747515028491,11.061423578401357,1.1737312588050965
183_HC.png,70.44142549748462,52.93513889718769,50.6700784264186,41.75316294557925,3.0851698574709383
184_HC.png,31.038326628774318,26.002742392542597,17.53400229330569,14.598627619154838,2.0733334929123037
185_HC.png,65.79018646203843,36.884874113132696,16.765954978715293,12.984167755403456,1.8224717909338939
186_HC.png,80.87544362237921,58.97916855028603,33.711013891379025,26.490220713512826,2.988908435131425
187_HC.png,24.683975446834808,17.787145642443353,12.962786796813901,10.285955965219486,0.37128260600257945
188_HC.png,39.33068466200852,27.392248834186223,26.399277188703834,22.679960574150872,3.070718879605896
189_HC.png,41.868208714464394,30.635484460115116,15.808590666120898,11.801335345237664,0.11998486132993946
190_HC.png,48.56169610967868,33.3904798896992,33.01807673740895,27.346044387764273,3.0733926933403355
191_HC.png,76.0931786220436,38.572680115473474,31.09700405709922,21.178260770762705,0.4692009140142858
192_HC.png,91.68782616184136,59.065202178816534,52.59147798561482,39.6475836592288,2.7989408935183286
193_HC.png,103.39347251094894,63.99239664609238,44.42474241225143,33.61663530186459,1.1574316476693756
194_HC.png,46.580686780219196,27.31786430062515,30.21079995360541,24.59831418733504,3.019791915870583
195_HC.png,40.93175659660085,29.51124488278778,29.54066096891479,25.591758493000835,3.12075155384716
196_HC.png,102.01355272863718,58.887164044293634,38.403426535280566,33.4428819226702,0.7899801320529296
197_HC.png,48.97353186952733,29.600819478582633,29.9857174563161,24.088054813977553,0.005907690246122774
198_HC.png,60.69515590807499,40.42982077267447,32.491438981494305,25.450614594167803,3.0746225411317343
199_HC.png,51.88467670042975,31.732267831853715,33.241102777558,29.2260428472184,0.10795216689274345
200_HC.png,62.83075128645373,56.57134571443157,30.173378274040978,29.001280753333795,3.0120614250163555
201_HC.png,56.624694941889665,35.85772448525311,28.729346682899788,23.809697597585366,3.1229029885337805
202_HC.png,49.80771698066413,41.43277729105578,29.885448627642432,24.385027917435828,2.9380596351741057
203_HC.png,92.49635187540797,67.36964961169117,47.04054070109217,43.64742774864486,0.5272434447081268
204_HC.png,37.735539698793595,33.93395457569173,25.334808422800013,24.686605876231255,0.18927565236189361
205_HC.png,74.96203420989242,52.633649626097544,41.17861296008361,38.14255046116161,0.03796442660351557
206_HC.png,54.15575740997372,47.52517571718744,42.029932177186154,32.95936441970857,0.008834371126065353
207_HC.png,44.73753171855314,31.84149762422172,29.34993031612682,23.48248315000767,3.1109135704642985
208_HC.png,117.1729722426571,84.26999600890237,50.55219609965515,40.77285377203781,1.7269100143022578
209_HC.png,39.476246423046064,23.590205639045145,15.608659680932641,13.227743276712237,2.7480008802936746
210_HC.png,67.93282510852127,52.380450668790395,29.64705871619633,23.092594491762185,0.2897042560171087
211_HC.png,102.71238345537151,78.92649683431428,53.68987652948954,43.18625268096451,2.9192551878751107
212_HC.png,35.99904251608967,23.72650136402377,12.066340224142634,9.940333924208234,1.6627269415368586
213_HC.png,31.457795135113155,14.971045513752758,15.562380292056313,15.100669133385825,2.7520231856460757
214_HC.png,52.254181609747604,35.913699312986296,37.305239264985104,32.35882319408192,2.867150041673547
215_HC.png,49.49054108323043,33.80134297074932,30.492902632343483,24.157382251890905,3.1043910894805307
216_HC.png,42.279213542878,26.314685602613093,25.077353472067884,19.336687217315358,0.07803301678430274
217_HC.png,37.18650240687351,22.903789048567265,17.146014810549207,14.52509528284755,2.8732783748159827
218_HC.png,50.37492678173032,34.376758014896005,30.040997500351125,26.652177589188607,2.869517725040682
219_HC.png,29.614479105437887,23.604923663283284,14.442345105698106,12.117623315163465,3.0816069474065757
220_HC.png,45.36355196027418,32.69138322763067,30.652784711928845,21.741293010600472,3.1083585337144766
221_HC.png,43.035822255864844,26.815094215966365,29.67735832166599,24.328701115881696,3.12478624289863
222_HC.png,56.48117652337355,31.927900521025855,30.817578876019947,24.947163514311335,0.014086923744028635
223_HC.png,44.94796029907499,33.781464159042095,28.47440460841232,23.52811659125815,2.9973300162885277
224_HC.png,32.71204025573746,22.381127788057157,18.01303173622501,14.935339972133404,3.0415237098397934
225_HC.png,41.90547561084881,27.020568647657377,26.98386532471144,22.843287628308836,3.0078268657250753
226_HC.png,42.152864913173545,29.127748263899743,29.41626239221207,23.496771749212527,3.0680364105979137
227_HC.png,48.38554359873386,42.99795924558031,32.69466254664295,28.054775709498585,0.00403349062897951
228_HC.png,61.301946728792494,37.23749585817215,29.870079695976003,24.846144078212347,2.989865575227199
229_HC.png,35.04294884935453,21.066365264386093,22.455116961191095,18.754653200901796,2.752744902301487
230_HC.png,46.51799874368432,25.661012932998666,30.962177849085776,24.45022338452282,3.13473474746673
231_HC.png,98.7654460696179,62.07270583748928,45.631968474094954,39.87439867506056,2.7087482826708875
232_HC.png,58.74447984467839,40.84868651039901,30.169090755019777,23.041454832363055,2.8202878607100224
233_HC.png,39.6679548126226,37.30439281662616,25.135239408649444,22.334775745223684,3.134057505601523
234_HC.png,21.732390824936456,17.47509532668672,16.398321598974814,11.583365862743035,2.8281465827707373
235_HC.png,44.76714395970056,21.129003094327405,15.080624782286147,12.78543994424714,0.1782625491480344
236_HC.png,50.39102195676961,15.82066298802065,15.549192925602371,5.677980833114731,0.00860640453675457
237_HC.png,46.57401307369948,30.309979475033543,29.151834645122765,27.071205775971976,0.21808026955413615
238_HC.png,46.02861111849248,32.642901105741984,33.23162451409782,27.457118011397196,3.1240618630821286
239_HC.png,65.33312327477826,62.16081088468191,29.901107597344865,23.629694550252275,0.14826630052603593
240_HC.png,36.40806666991935,23.391574794034838,24.79340875229063,19.111168109760758,0.018237593460971632
241_HC.png,97.0007616831,70.48648751619801,50.79394975356008,42.73850148201052,2.7903292958174486
242_HC.png,54.28445428380767,27.56725717293314,22.802144645033113,19.688449281741573,0.3510307306511264
243_HC.png,83.17012361437692,37.90175620237541,31.22055003935342,27.378888958225854,0.20189450855501606
244_HC.png,112.56810625885173,75.08895306838998,49.234857405185885,43.46090143560661,2.735350865115798
245_HC.png,61.00009151501201,59.00453447328774,21.590417432560454,18.490395510198717,2.8069494183903605
246_HC.png,50.387754714640856,30.663847690657224,32.33980467357323,28.40513303075555,2.9889664920431884
247_HC.png,123.55474701126141,89.717724292879,59.17441348457558,50.70524593124834,3.0159602928522316
248_HC.png,51.98327114492313,37.66037693833294,31.447771513254025,24.629936399654497,0.006055362528567668
249_HC.png,97.04664388653546,66.18509903615873,43.88271660477505,41.25940623808518,2.7560818431473564
250_HC.png,52.33473923515099,37.985133399402976,32.22014979447222,25.060885454213118,3.04121851157887
251_HC.png,71.61221862158112,40.834099251499865,29.130996710852358,25.487158361478937,0.06629193848647041
252_HC.png,51.651004039595065,31.643865608885612,26.98676425302872,22.955071868003195,2.972471005409292
253_HC.png,45.62594770426101,32.05705019031881,29.883209507363873,25.194625754914316,2.9090928314714777
254_HC.png,105.84871573192214,75.36610753604351,40.927652234760835,32.40349574444708,3.073609740969177
255_HC.png,57.34803041717842,39.836054764679496,32.38052342641401,25.06713564238546,3.105752763745888
256_HC.png,32.95929971362003,19.040087411207036,16.593096450230156,14.997596497100448,2.9907187188824063
257_HC.png,30.155478960512742,21.82063067798542,12.810788873766086,10.972088828620153,0.86507701373542
258_HC.png,52.40340764242296,28.569745824768233,32.036911042426674,25.342956910822164,3.1127306452760592
259_HC.png,24.421663895250646,19.376410577935953,11.268101233199868,10.61440296168447,0.7107478938297642
260_HC.png,44.4895741064466,31.8106342338115,30.151146948281387,24.49857699528877,3.1187601751420533
261_HC.png,54.404581828204435,30.69078425551656,29.43498015304844,26.620198615509864,0.2866255086389226
262_HC.png,23.793961707746917,17.319302194115107,13.142697887338038,11.670721765463457,0.938280387882864
263_HC.png,108.75324238054483,78.31602496820824,45.378966728131985,36.84795315943123,2.853408263606793
264_HC.png,122.7575630714042,88.79095228403804,52.90503014220015,47.96780887659737,2.1878139331641857
265_HC.png,142.08816865407232,84.40150614208524,50.63662916381262,40.71495240946619,0.17768810530090434
266_HC.png,50.30347404988297,36.728784594690666,11.509416441929678,9.297165482651344,1.9134549112166546
267_HC.png,63.17785689918657,39.278732920068634,27.829243407336037,25.74953802028167,1.7743186259871964
268_HC.png,80.23862511536919,56.61201873782762,47.527212287071,39.8053902821535,0.08523633490074907
269_HC.png,51.96291470440359,33.3473582866334,29.45383522378671,23.59140258830648,2.945645516381142
270_HC.png,54.29143830191746,35.418318678697425,36.80476389679279,28.741629017390416,3.1212671418341995
271_HC.png,62.20914787954253,38.28596039510866,31.18514488977291,25.021524771198592,3.140195426123883
272_HC.png,43.427183966086375,30.30000350809197,29.37973599193838,25.27245170697164,2.9706713743026714
273_HC.png,36.30752307006205,26.34878771475849,32.74949247347254,24.62963269188298,3.129748510957775
274_HC.png,59.01972081580626,41.279852430027496,24.575091076301977,21.380520785872488,1.255683649765669
275_HC.png,48.14694914283908,32.080152011596084,29.691387898816398,23.077648987849297,3.139088083742628
276_HC.png,41.41541622071037,30.091146228144687,28.37412818738598,25.885865724566216,2.708270644729382
277_HC.png,41.927558164103544,30.258491739141363,19.52272630702484,16.357667878782287,0.46363251049103915
278_HC.png,27.498860111889808,25.744430737190566,15.929448268551129,11.185254489696925,1.7476510291221743
279_HC.png,37.233335410648195,27.503007424874177,29.741573179224826,25.107669452224155,0.08377066419482397
280_HC.png,109.04337264603502,78.47015387027945,45.444911379296244,36.772910020888105,2.839641318667737
281_HC.png,80.96055331595042,47.37403645401752,33.74741292280995,26.654846585481895,2.534932280436904
282_HC.png,56.0149684655407,41.910651119343534,37.81391914413844,30.394390778135886,0.0378041043058928
283_HC.png,100.73017891269753,70.12396571970612,39.44730288807107,33.984322797204086,2.840639737760408
284_HC.png,56.77515356410687,33.48358146007522,31.821387095002468,24.511688905413298,0.016043947671073363
285_HC.png,48.20671393223337,34.29679298339692,29.23867812423854,24.17099095406277,0.07182891670885416
286_HC.png,74.07041357192418,54.20248827633199,40.97431993286123,38.11262809787711,0.24687370146980034
287_HC.png,25.684100236328227,14.376922272498657,11.967968743086525,10.365746854152261,1.9448377679497164
288_HC.png,32.779952863449495,18.896476557796614,16.968728329599962,14.682256294780188,0.8356392299940112
289_HC.png,79.99649660360566,53.27258576613477,51.94918681771447,40.13916715277438,2.8636730185543398
290_HC.png,92.98626712080284,67.88299415432385,47.97737809134163,40.052733674162795,0.1677348070428422
